id,county_id,year,population
11256,1407,2010,14970
11257,1408,2016,10211
11258,1408,2015,10202
11259,1408,2013,10322
11260,1408,2011,10432
11261,1408,2012,10401
11262,1408,2014,10233
11263,1408,2010,10602
11264,1408,2017,10139
11265,1409,2017,17146
11266,1409,2016,17234
11267,1409,2013,17376
11268,1409,2010,17439
11269,1409,2015,17384
11270,1409,2012,17497
11271,1409,2014,17384
11272,1409,2011,17495
11273,1410,2010,8568
11274,1410,2011,8443
11275,1410,2015,8367
11276,1410,2016,8316
11277,1410,2012,8422
11278,1410,2017,8278
11279,1410,2014,8383
11280,1410,2013,8455
11281,1411,2010,9583
11282,1411,2017,8950
11283,1411,2015,9143
11284,1411,2012,9354
11285,1411,2014,9164
11286,1411,2013,9145
11287,1411,2011,9781
11288,1411,2016,9129
11289,1412,2014,16277
11290,1412,2013,16421
11291,1412,2011,16696
11292,1412,2012,16532
11293,1412,2017,15828
11294,1412,2010,16731
11295,1412,2016,15896
11296,1412,2015,16023
11297,1413,2015,19989
11298,1413,2014,20135
11299,1413,2017,19640
11300,1413,2011,20480
11301,1413,2010,20547
11302,1413,2012,20383
11303,1413,2013,20345
11304,1413,2016,19840
11305,1414,2014,24842
11306,1414,2017,23154
11307,1414,2010,26106
11308,1414,2012,25613
11309,1414,2011,25846
11310,1414,2013,25181
11311,1414,2015,24481
11312,1414,2016,23820
11313,1415,2013,28881
11314,1415,2012,29022
11315,1415,2017,28516
11316,1415,2015,28812
11317,1415,2014,28928
11318,1415,2011,29284
11319,1415,2016,28605
11320,1415,2010,29436
11321,1416,2012,19442
11322,1416,2017,19079
11323,1416,2010,19575
11324,1416,2014,19148
11325,1416,2015,19240
11326,1416,2016,19188
11327,1416,2013,19207
11328,1416,2011,19481
11329,1417,2011,163977
11330,1417,2015,173084
11331,1417,2013,168314
11332,1417,2016,175545
11333,1417,2017,178751
11334,1417,2010,161771
11335,1417,2012,166356
11336,1417,2014,170640
11337,1418,2010,75007
11338,1418,2013,76614
11339,1418,2014,75808
11340,1418,2016,75637
11341,1418,2012,76444
11342,1418,2011,75798
11343,1418,2017,75471
11344,1418,2015,75643
11345,1419,2010,8110
11346,1419,2017,7765
11347,1419,2015,7720
11348,1419,2011,7985
11349,1419,2014,7773
11350,1419,2012,7903
11351,1419,2013,7878
11352,1419,2016,7724
11353,1420,2010,22648
11354,1420,2015,23409
11355,1420,2013,23199
11356,1420,2012,22906
11357,1420,2017,24094
11358,1420,2014,23310
11359,1420,2016,23715
11360,1420,2011,22845
11361,1421,2015,13543
11362,1421,2012,14338
11363,1421,2014,14341
11364,1421,2017,13345
11365,1421,2013,14292
11366,1421,2010,14392
11367,1421,2016,13482
11368,1421,2011,14327
11369,1422,2010,21842
11370,1422,2012,21620
11371,1422,2017,21087
11372,1422,2011,21608
11373,1422,2016,21219
11374,1422,2013,21540
11375,1422,2014,21600
11376,1422,2015,21448
11377,1423,2014,45939
11378,1423,2016,46647
11379,1423,2013,45489
11380,1423,2011,44707
11381,1423,2017,47053
11382,1423,2010,44075
11383,1423,2015,46255
11384,1423,2012,45231
11385,1424,2013,196051
11386,1424,2010,187838
11387,1424,2015,200521
11388,1424,2011,190928
11389,1424,2012,193447
11390,1424,2017,205027
11391,1424,2014,198218
11392,1424,2016,202639
11393,1425,2013,246127
11394,1425,2015,243665
11395,1425,2011,248055
11396,1425,2016,241818
11397,1425,2012,247881
11398,1425,2010,245706
11399,1425,2014,245136
11400,1425,2017,239497
11401,1426,2012,18920
11402,1426,2013,18803
11403,1426,2015,18325
11404,1426,2011,19076
11405,1426,2017,17739
11406,1426,2010,19400
11407,1426,2016,17960
11408,1426,2014,18509
11409,1427,2011,9316
11410,1427,2014,8790
11411,1427,2017,8342
11412,1427,2012,9213
11413,1427,2016,8594
11414,1427,2015,8703
11415,1427,2013,8963
11416,1427,2010,9335
11417,1428,2010,1393
11418,1428,2012,1403
11419,1428,2015,1346
11420,1428,2013,1413
11421,1428,2014,1393
11422,1428,2011,1394
11423,1428,2017,1339
11424,1428,2016,1322
11425,1429,2014,23394
11426,1429,2011,23268
11427,1429,2017,23508
11428,1429,2015,23518
11429,1429,2012,23300
11430,1429,2010,23419
11431,1429,2016,23403
11432,1429,2013,23370
11433,1430,2014,141374
11434,1430,2016,141550
11435,1430,2011,139936
11436,1430,2012,139890
11437,1430,2013,140260
11438,1430,2015,141236
11439,1430,2017,142152
11440,1430,2010,139454
11441,1431,2010,17007
11442,1431,2014,16529
11443,1431,2017,16582
11444,1431,2011,16850
11445,1431,2013,16487
11446,1431,2015,16548
11447,1431,2012,16553
11448,1431,2016,16591
11449,1432,2013,7653
11450,1432,2010,7721
11451,1432,2011,7593
11452,1432,2014,7577
11453,1432,2012,7679
11454,1432,2017,7262
11455,1432,2016,7322
11456,1432,2015,7499
11457,1433,2010,12471
11458,1433,2017,11314
11459,1433,2011,12169
11460,1433,2013,11953
11461,1433,2014,11822
11462,1433,2016,11464
11463,1433,2012,12074
11464,1433,2015,11640
11465,1434,2015,68366
11466,1434,2016,68181
11467,1434,2010,67797
11468,1434,2013,68862
11469,1434,2011,67903
11470,1434,2017,67930
11471,1434,2012,68326
11472,1434,2014,68303
11473,1435,2011,10308
11474,1435,2012,10411
11475,1435,2014,10248
11476,1435,2015,10010
11477,1435,2010,10471
11478,1435,2017,9883
11479,1435,2016,9954
11480,1435,2013,10317
11481,1436,2015,52654
11482,1436,2012,50182
11483,1436,2011,48348
11484,1436,2017,54374
11485,1436,2016,53479
11486,1436,2010,47566
11487,1436,2013,51385
11488,1436,2014,51828
11489,1437,2010,56049
11490,1437,2016,61230
11491,1437,2013,59095
11492,1437,2014,60060
11493,1437,2017,61374
11494,1437,2012,58083
11495,1437,2015,60827
11496,1437,2011,57308
11497,1438,2017,76155
11498,1438,2013,80236
11499,1438,2016,77228
11500,1438,2010,80422
11501,1438,2012,80253
11502,1438,2014,79213
11503,1438,2011,80626
11504,1438,2015,78275
11505,1439,2011,12724
11506,1439,2014,12601
11507,1439,2012,12666
11508,1439,2016,12803
11509,1439,2015,12672
11510,1439,2013,12576
11511,1439,2010,12906
11512,1439,2017,12643
11513,1440,2017,22715
11514,1440,2014,23182
11515,1440,2016,22737
11516,1440,2012,23194
11517,1440,2015,22780
11518,1440,2013,23264
11519,1440,2011,23255
11520,1440,2010,23738
11521,1441,2013,84961
11522,1441,2016,84816
11523,1441,2012,84785
11524,1441,2014,84758
11525,1441,2011,84010
11526,1441,2010,82877
11527,1441,2015,84730
11528,1441,2017,84933
11529,1442,2010,32416
11530,1442,2013,30737
11531,1442,2012,30788
11532,1442,2017,29223
11533,1442,2015,30194
11534,1442,2011,32050
11535,1442,2016,29727
11536,1442,2014,30685
11537,1443,2017,34347
11538,1443,2010,34896
11539,1443,2014,34725
11540,1443,2012,34837
11541,1443,2011,34859
11542,1443,2016,34404
11543,1443,2013,34716
11544,1443,2015,34516
11545,1444,2011,59591
11546,1444,2013,59791
11547,1444,2012,59595
11548,1444,2017,59186
11549,1444,2014,59779
11550,1444,2016,59460
11551,1444,2015,59574
11552,1444,2010,59795
11553,1445,2015,102364
11554,1445,2012,98004
11555,1445,2016,103875
11556,1445,2013,99417
11557,1445,2014,100788
11558,1445,2010,95530
11559,1445,2017,104618
11560,1445,2011,96872
11561,1446,2010,26992
11562,1446,2015,25408
11563,1446,2014,25680
11564,1446,2017,25069
11565,1446,2012,26331
11566,1446,2011,26672
11567,1446,2013,26061
11568,1446,2016,25113
11569,1447,2011,36742
11570,1447,2014,36166
11571,1447,2010,37050
11572,1447,2016,35780
11573,1447,2017,35619
11574,1447,2013,36451
11575,1447,2012,36543
11576,1447,2015,35887
11577,1448,2013,36158
11578,1448,2017,35872
11579,1448,2014,36065
11580,1448,2016,35908
11581,1448,2010,36928
11582,1448,2011,36610
11583,1448,2015,35830
11584,1448,2012,36416
11585,1449,2015,10183
11586,1449,2014,10357
11587,1449,2010,10892
11588,1449,2013,10575
11589,1449,2017,10173
11590,1449,2011,10768
11591,1449,2012,10599
11592,1449,2016,10259
11593,1450,2015,29445
11594,1450,2017,29369
11595,1450,2016,29439
11596,1450,2014,29428
11597,1450,2012,29714
11598,1450,2010,29674
11599,1450,2011,29730
11600,1450,2013,29506
11601,1451,2013,21521
11602,1451,2011,21418
11603,1451,2014,21615
11604,1451,2012,21496
11605,1451,2010,21664
11606,1451,2017,21185
11607,1451,2016,21385
11608,1451,2015,21479
11609,1452,2010,11481
11610,1452,2015,10939
11611,1452,2014,11061
11612,1452,2011,11291
11613,1452,2017,10742
11614,1452,2016,10914
11615,1452,2013,11052
11616,1452,2012,11150
11617,1453,2011,47721
11618,1453,2016,49579
11619,1453,2015,49480
11620,1453,2012,48808
11621,1453,2017,49799
11622,1453,2014,49024
11623,1453,2010,47738
11624,1453,2013,49076
11625,1454,2012,34426
11626,1454,2010,34640
11627,1454,2017,33994
11628,1454,2014,34434
11629,1454,2011,34472
11630,1454,2013,34403
11631,1454,2015,34153
11632,1454,2016,34160
11633,1455,2011,55432
11634,1455,2014,55130
11635,1455,2012,54996
11636,1455,2016,55072
11637,1455,2010,55699
11638,1455,2017,55270
11639,1455,2015,54941
11640,1455,2013,54830
11641,1456,2013,12009
11642,1456,2011,12150
11643,1456,2015,12068
11644,1456,2017,12032
11645,1456,2016,12076
11646,1456,2012,11993
11647,1456,2014,12051
11648,1456,2010,12233
11649,1457,2017,39468
11650,1457,2011,40430
11651,1457,2012,40086
11652,1457,2010,40447
11653,1457,2015,39862
11654,1457,2016,39608
11655,1457,2013,39942
11656,1457,2014,39937
11657,1458,2010,30053
11658,1458,2014,30787
11659,1458,2016,31437
11660,1458,2012,30301
11661,1458,2015,30834
11662,1458,2013,30678
11663,1458,2011,29774
11664,1458,2017,31640
11665,1459,2015,25417
11666,1459,2010,25227
11667,1459,2011,25353
11668,1459,2013,25468
11669,1459,2017,25261
11670,1459,2016,25394
11671,1459,2012,25351
11672,1459,2014,25405
11673,1460,2012,7800
11674,1460,2017,7269
11675,1460,2014,7685
11676,1460,2010,8159
11677,1460,2011,8053
11678,1460,2016,7404
11679,1460,2013,7814
11680,1460,2015,7512
11681,1461,2014,148406
11682,1461,2012,145784
11683,1461,2011,144147
11684,1461,2013,147291
11685,1461,2016,151074
11686,1461,2017,152080
11687,1461,2010,142520
11688,1461,2015,149374
11689,1462,2012,28331
11690,1462,2016,28378
11691,1462,2013,28304
11692,1462,2014,28500
11693,1462,2010,28332
11694,1462,2017,28420
11695,1462,2015,28392
11696,1462,2011,28344
11697,1463,2013,4677
11698,1463,2014,4610
11699,1463,2010,4886
11700,1463,2017,4435
11701,1463,2016,4534
11702,1463,2011,4874
11703,1463,2012,4785
11704,1463,2015,4563
11705,1464,2012,27413
11706,1464,2011,27392
11707,1464,2015,27140
11708,1464,2017,26947
11709,1464,2016,26980
11710,1464,2010,27526
11711,1464,2014,27490
11712,1464,2013,27519
11713,1465,2010,16503
11714,1465,2014,16211
11715,1465,2011,16531
11716,1465,2017,16078
11717,1465,2015,16077
11718,1465,2013,16233
11719,1465,2016,15971
11720,1465,2012,16342
11721,1466,2013,17955
11722,1466,2017,18112
11723,1466,2015,18035
11724,1466,2014,17852
11725,1466,2016,17951
11726,1466,2012,18042
11727,1466,2011,17890
11728,1466,2010,17904
11729,1467,2015,26902
11730,1467,2011,28515
11731,1467,2013,27906
11732,1467,2012,28404
11733,1467,2016,26389
11734,1467,2017,25981
11735,1467,2014,27398
11736,1467,2010,28983
11737,1468,2010,15338
11738,1468,2016,14383
11739,1468,2013,14960
11740,1468,2017,14125
11741,1468,2011,15317
11742,1468,2012,15040
11743,1468,2015,14591
11744,1468,2014,14701
11745,1469,2014,28246
11746,1469,2016,28246
11747,1469,2013,28355
11748,1469,2010,28996
11749,1469,2015,28379
11750,1469,2011,28745
11751,1469,2017,28441
11752,1469,2012,28532
11753,1470,2014,21969
11754,1470,2010,22185
11755,1470,2011,22026
11756,1470,2017,21969
11757,1470,2012,21904
11758,1470,2013,21992
11759,1470,2016,22045
11760,1470,2015,21991
11761,1471,2014,19413
11762,1471,2016,19460
11763,1471,2017,19542
11764,1471,2013,19497
11765,1471,2011,19623
11766,1471,2010,19619
11767,1471,2015,19467
11768,1471,2012,19606
11769,1472,2010,10761
11770,1472,2015,10260
11771,1472,2014,10491
11772,1472,2011,10580
11773,1472,2012,10430
11774,1472,2013,10448
11775,1472,2016,10156
11776,1472,2017,10024
11777,1473,2015,28265
11778,1473,2016,28325
11779,1473,2010,27140
11780,1473,2014,28116
11781,1473,2012,27329
11782,1473,2011,27290
11783,1473,2017,28556
11784,1473,2013,27749
11785,1474,2014,14837
11786,1474,2017,14499
11787,1474,2010,15401
11788,1474,2016,14570
11789,1474,2013,14856
11790,1474,2011,15374
11791,1474,2012,15073
11792,1474,2015,14590
11793,1475,2015,47510
11794,1475,2014,47944
11795,1475,2010,48835
11796,1475,2013,48289
11797,1475,2017,46768
11798,1475,2012,48211
11799,1475,2016,47041
11800,1475,2011,48306
11801,1476,2016,47191
11802,1476,2017,46221
11803,1476,2012,50012
11804,1476,2010,51095
11805,1476,2013,49651
11806,1476,2011,50442
11807,1476,2014,48997
11808,1476,2015,47952
11809,1477,2011,20611
11810,1477,2010,20768
11811,1477,2014,20451
11812,1477,2015,20486
11813,1477,2012,20612
11814,1477,2016,20450
11815,1477,2013,20457
11816,1477,2017,20446
11817,1478,2014,9989
11818,1478,2016,9777
11819,1478,2011,10182
11820,1478,2013,9939
11821,1478,2015,9869
11822,1478,2017,9765
11823,1478,2010,10258
11824,1478,2012,10078
11825,1479,2013,9343
11826,1479,2015,9085
11827,1479,2016,9008
11828,1479,2012,9459
11829,1479,2017,8804
11830,1479,2014,9182
11831,1479,2010,9863
11832,1479,2011,9584
11833,1480,2012,18973
11834,1480,2010,19200
11835,1480,2015,18447
11836,1480,2013,18757
11837,1480,2011,19040
11838,1480,2014,18601
11839,1480,2016,18360
11840,1480,2017,18246
11841,1481,2011,12516
11842,1481,2017,12497
11843,1481,2013,12378
11844,1481,2016,12489
11845,1481,2014,12306
11846,1481,2010,12626
11847,1481,2015,12462
11848,1481,2012,12391
11849,1482,2016,27206
11850,1482,2015,27411
11851,1482,2010,28131
11852,1482,2014,27811
11853,1482,2012,28336
11854,1482,2013,27994
11855,1482,2017,27057
11856,1482,2011,28264
11857,1483,2011,25635
11858,1483,2016,25223
11859,1483,2015,25339
11860,1483,2013,25709
11861,1483,2012,25668
11862,1483,2010,25625
11863,1483,2017,25377
11864,1483,2014,25537
11865,1484,2014,17281
11866,1484,2013,17303
11867,1484,2012,17307
11868,1484,2011,17195
11869,1484,2010,17342
11870,1484,2015,17311
11871,1484,2016,17339
11872,1484,2017,17555
11873,1485,2014,5362
11874,1485,2011,5573
11875,1485,2010,5658
11876,1485,2012,5514
11877,1485,2013,5423
11878,1485,2016,5310
11879,1485,2015,5304
11880,1485,2017,5275
11881,1486,2014,25815
11882,1486,2015,25941
11883,1486,2012,25527
11884,1486,2017,25641
11885,1486,2011,25527
11886,1486,2016,25875
11887,1486,2010,25451
11888,1486,2013,25544
11889,1487,2013,35330
11890,1487,2016,35339
11891,1487,2012,35321
11892,1487,2014,35330
11893,1487,2010,35551
11894,1487,2017,35668
11895,1487,2015,35325
11896,1487,2011,35326
11897,1488,2013,12177
11898,1488,2016,11859
11899,1488,2012,12296
11900,1488,2015,11835
11901,1488,2011,12344
11902,1488,2014,11987
11903,1488,2010,12388
11904,1488,2017,11850
11905,1489,2014,16520
11906,1489,2013,16432
11907,1489,2011,16967
11908,1489,2010,17034
11909,1489,2012,16619
11910,1489,2017,16334
11911,1489,2016,16371
11912,1489,2015,16367
11913,1490,2015,18782
11914,1490,2011,19028
11915,1490,2010,19095
11916,1490,2012,18988
11917,1490,2013,18940
11918,1490,2014,18874
11919,1490,2016,18921
11920,1490,2017,19074
11921,1491,2014,12420
11922,1491,2017,12306
11923,1491,2011,12380
11924,1491,2010,12347
11925,1491,2015,12321
11926,1491,2012,12447
11927,1491,2013,12486
11928,1491,2016,12204
11929,1492,2017,178271
11930,1492,2011,166019
11931,1492,2014,172787
11932,1492,2016,176555
11933,1492,2012,168674
11934,1492,2015,174395
11935,1492,2010,163168
11936,1492,2013,170937
11937,1493,2015,89223
11938,1493,2010,89072
11939,1493,2011,89669
11940,1493,2014,89639
11941,1493,2017,89065
11942,1493,2013,89842
11943,1493,2012,89906
11944,1493,2016,89354
11945,1494,2017,42666
11946,1494,2015,42840
11947,1494,2014,42865
11948,1494,2011,42985
11949,1494,2012,42988
11950,1494,2010,42787
11951,1494,2016,42789
11952,1494,2013,42969
11953,1495,2015,9011
11954,1495,2014,9005
11955,1495,2010,9434
11956,1495,2017,9100
11957,1495,2016,9070
11958,1495,2012,9093
11959,1495,2013,9045
11960,1495,2011,9281
11961,1496,2016,45077
11962,1496,2014,44636
11963,1496,2013,44515
11964,1496,2010,44307
11965,1496,2015,44704
11966,1496,2012,44380
11967,1496,2017,45032
11968,1496,2011,44275
11969,1497,2013,44284
11970,1497,2016,45009
11971,1497,2017,45632
11972,1497,2010,44063
11973,1497,2015,44781
11974,1497,2012,44175
11975,1497,2011,43797
11976,1497,2014,44571
11977,1498,2011,76566
11978,1498,2013,77467
11979,1498,2012,77030
11980,1498,2015,78151
11981,1498,2017,78161
11982,1498,2014,77896
11983,1498,2010,75895
11984,1498,2016,78390
11985,1499,2016,8854
11986,1499,2017,8796
11987,1499,2013,9056
11988,1499,2011,9251
11989,1499,2010,9283
11990,1499,2012,9078
11991,1499,2015,8882
11992,1499,2014,8958
11993,1500,2016,6207
11994,1500,2014,6282
11995,1500,2015,6276
11996,1500,2012,6270
11997,1500,2017,6169
11998,1500,2011,6329
11999,1500,2013,6339
12000,1500,2010,6292
12001,1501,2014,100865
12002,1501,2015,101390
12003,1501,2011,99971
12004,1501,2016,102780
12005,1501,2010,99756
12006,1501,2017,103724
12007,1501,2013,100679
12008,1501,2012,100418
12009,1502,2012,13909
12010,1502,2014,13788
12011,1502,2015,13788
12012,1502,2010,13969
12013,1502,2013,13775
12014,1502,2011,13911
12015,1502,2017,14073
12016,1502,2016,13886
12017,1503,2013,7646
12018,1503,2017,7480
12019,1503,2014,7684
12020,1503,2011,7751
12021,1503,2015,7591
12022,1503,2010,7846
12023,1503,2012,7685
12024,1503,2016,7529
12025,1504,2016,84159
12026,1504,2013,80624
12027,1504,2012,79654
12028,1504,2017,85432
12029,1504,2014,81840
12030,1504,2010,77841
12031,1504,2011,78634
12032,1504,2015,83085
12033,1505,2010,7136
12034,1505,2011,7025
12035,1505,2012,6966
12036,1505,2015,6801
12037,1505,2013,6898
12038,1505,2014,6884
12039,1505,2017,6723
12040,1505,2016,6731
12041,1506,2014,233094
12042,1506,2010,222682
12043,1506,2015,235253
12044,1506,2017,242874
12045,1506,2013,230356
12046,1506,2011,225167
12047,1506,2012,227568
12048,1506,2016,238762
12049,1507,2013,20561
12050,1507,2016,20530
12051,1507,2014,20259
12052,1507,2010,20740
12053,1507,2012,20558
12054,1507,2011,20676
12055,1507,2017,20554
12056,1507,2015,20572
12057,1508,2011,76473
12058,1508,2013,76731
12059,1508,2017,76708
12060,1508,2014,76675
12061,1508,2012,76475
12062,1508,2016,76775
12063,1508,2015,76857
12064,1508,2010,76155
12065,1509,2016,17683
12066,1509,2013,17608
12067,1509,2014,17561
12068,1509,2012,17532
12069,1509,2015,17605
12070,1509,2011,17549
12071,1509,2017,17644
12072,1509,2010,17599
12073,1510,2011,24789
12074,1510,2010,24608
12075,1510,2012,24757
12076,1510,2014,24610
12077,1510,2015,24485
12078,1510,2017,24102
12079,1510,2016,24232
12080,1510,2013,24507
12081,1511,2010,7843
12082,1511,2011,7769
12083,1511,2012,7561
12084,1511,2014,7600
12085,1511,2015,7575
12086,1511,2017,7588
12087,1511,2013,7536
12088,1511,2016,7606
12089,1512,2014,16342
12090,1512,2012,16701
12091,1512,2010,16730
12092,1512,2017,16673
12093,1512,2013,16465
12094,1512,2011,16693
12095,1512,2015,16343
12096,1512,2016,16380
12097,1513,2012,8299
12098,1513,2016,8233
12099,1513,2011,8295
12100,1513,2014,8323
12101,1513,2013,8301
12102,1513,2015,8282
12103,1513,2017,8361
12104,1513,2010,8452
12105,1514,2015,12544
12106,1514,2012,12786
12107,1514,2013,12635
12108,1514,2011,12818
12109,1514,2016,12505
12110,1514,2017,12588
12111,1514,2014,12547
12112,1514,2010,12903
12113,1515,2012,15620
12114,1515,2016,15425
12115,1515,2014,15600
12116,1515,2010,15702
12117,1515,2011,15581
12118,1515,2013,15705
12119,1515,2015,15621
12120,1515,2017,15480
12121,1516,2011,13627
12122,1516,2012,13570
12123,1516,2010,13650
12124,1516,2016,13352
12125,1516,2014,13516
12126,1516,2015,13353
12127,1516,2017,13300
12128,1516,2013,13436
12129,1517,2015,30825
12130,1517,2012,31841
12131,1517,2016,30556
12132,1517,2014,31304
12133,1517,2010,31946
12134,1517,2013,31723
12135,1517,2017,30119
12136,1517,2011,32006
12137,1518,2012,101348
12138,1518,2010,101451
12139,1518,2013,101741
12140,1518,2017,103330
12141,1518,2015,102284
12142,1518,2014,101955
12143,1518,2016,102754
12144,1518,2011,101628
12145,1519,2016,14750
12146,1519,2013,14814
12147,1519,2014,14809
12148,1519,2017,14726
12149,1519,2015,14745
12150,1519,2012,14914
12151,1519,2011,15077
12152,1519,2010,15211
12153,1520,2012,6764
12154,1520,2015,6653
12155,1520,2014,6752
12156,1520,2011,6817
12157,1520,2013,6731
12158,1520,2010,6747
12159,1520,2016,6637
12160,1520,2017,6665
12161,1521,2011,277301
12162,1521,2012,280365
12163,1521,2014,285271
12164,1521,2016,287881
12165,1521,2017,289805
12166,1521,2010,275292
12167,1521,2013,283588
12168,1521,2015,287250
12169,1522,2015,10004
12170,1522,2010,10254
12171,1522,2016,10080
12172,1522,2011,10249
12173,1522,2013,10345
12174,1522,2017,9949
12175,1522,2012,10329
12176,1522,2014,10177
12177,1523,2014,8630
12178,1523,2011,8881
12179,1523,2012,8722
12180,1523,2010,8963
12181,1523,2015,8622
12182,1523,2013,8709
12183,1523,2016,8590
12184,1523,2017,8524
12185,1524,2016,21617
12186,1524,2017,21718
12187,1524,2013,22094
12188,1524,2012,22201
12189,1524,2010,22243
12190,1524,2015,21710
12191,1524,2014,22030
12192,1524,2011,22227
12193,1525,2011,9612
12194,1525,2016,9374
12195,1525,2013,9347
12196,1525,2014,9293
12197,1525,2010,9643
12198,1525,2017,9475
12199,1525,2012,9443
12200,1525,2015,9269
12201,1526,2011,4838
12202,1526,2013,4590
12203,1526,2014,4530
12204,1526,2015,4483
12205,1526,2012,4679
12206,1526,2016,4479
12207,1526,2017,4413
12208,1526,2010,4915
12209,1527,2015,10139
12210,1527,2017,10139
12211,1527,2011,10224
12212,1527,2013,10243
12213,1527,2016,10062
12214,1527,2012,10201
12215,1527,2010,10149
12216,1527,2014,10135
12217,1528,2014,40133
12218,1528,2011,40590
12219,1528,2015,40073
12220,1528,2012,40547
12221,1528,2013,40248
12222,1528,2017,40103
12223,1528,2016,40140
12224,1528,2010,40567
12225,1529,2014,10374
12226,1529,2011,10628
12227,1529,2017,10226
12228,1529,2015,10211
12229,1529,2012,10556
12230,1529,2010,10605
12231,1529,2013,10470
12232,1529,2016,10147
12233,1530,2010,674804
12234,1530,2011,675290
12235,1530,2012,677376
12236,1530,2013,680062
12237,1530,2016,693115
12238,1530,2015,687182
12239,1530,2017,698895
12240,1530,2014,683516
12241,1531,2015,118569
12242,1531,2017,120217
12243,1531,2011,118098
12244,1531,2010,117667
12245,1531,2013,116761
12246,1531,2016,119298
12247,1531,2012,115741
12248,1531,2014,117763
12249,1532,2016,223413
12250,1532,2013,220859
12251,1532,2017,223810
12252,1532,2015,223106
12253,1532,2010,219129
12254,1532,2011,219540
12255,1532,2012,219822
12256,1532,2014,222008
12257,1533,2010,52718
12258,1533,2013,54320
12259,1533,2016,53651
12260,1533,2011,53411
12261,1533,2014,54194
12262,1533,2012,54324
12263,1533,2017,53897
12264,1533,2015,53643
12265,1534,2014,3993
12266,1534,2010,4125
12267,1534,2013,4060
12268,1534,2015,3907
12269,1534,2011,4125
12270,1534,2016,3945
12271,1534,2017,3977
12272,1534,2012,4089
12273,1535,2017,35443
12274,1535,2015,35442
12275,1535,2011,35635
12276,1535,2014,35505
12277,1535,2016,35427
12278,1535,2013,35625
12279,1535,2010,35675
12280,1535,2012,35451
12281,1536,2013,32835
12282,1536,2015,32626
12283,1536,2017,32641
12284,1536,2010,33394
12285,1536,2016,32542
12286,1536,2014,32633
12287,1536,2011,33215
12288,1536,2012,33064
12289,1537,2013,38096
12290,1537,2016,38224
12291,1537,2011,38488
12292,1537,2017,38434
12293,1537,2014,37908
12294,1537,2012,38369
12295,1537,2015,37993
12296,1537,2010,38582
12297,1538,2013,10111
12298,1538,2011,10217
12299,1538,2015,10135
12300,1538,2016,10083
12301,1538,2010,10209
12302,1538,2012,10116
12303,1538,2017,9967
12304,1538,2014,10095
12305,1539,2014,54207
12306,1539,2013,53812
12307,1539,2012,53285
12308,1539,2017,56183
12309,1539,2015,54611
12310,1539,2010,52696
12311,1539,2011,53065
12312,1539,2016,55186
12313,1540,2014,12310
12314,1540,2016,12140
12315,1540,2015,12281
12316,1540,2010,12762
12317,1540,2013,12317
12318,1540,2012,12475
12319,1540,2017,12194
12320,1540,2011,12587
12321,1541,2014,15010
12322,1541,2013,14872
12323,1541,2016,15138
12324,1541,2012,14995
12325,1541,2010,15126
12326,1541,2015,14933
12327,1541,2017,15173
12328,1541,2011,15116
12329,1542,2014,22832
12330,1542,2011,22881
12331,1542,2013,22638
12332,1542,2017,22828
12333,1542,2015,22699
12334,1542,2012,22966
12335,1542,2010,23078
12336,1542,2016,22767
12337,1543,2012,15564
12338,1543,2017,15251
12339,1543,2014,15448
12340,1543,2011,15484
12341,1543,2010,15593
12342,1543,2015,15280
12343,1543,2013,15475
12344,1543,2016,15143
12345,1544,2011,12258
12346,1544,2010,12204
12347,1544,2013,12276
12348,1544,2016,12231
12349,1544,2012,12379
12350,1544,2014,12199
12351,1544,2017,12243
12352,1544,2015,12183
12353,1545,2013,9057
12354,1545,2017,8867
12355,1545,2011,9192
12356,1545,2015,8968
12357,1545,2010,9187
12358,1545,2016,8874
12359,1545,2012,9043
12360,1545,2014,9030
12361,1546,2015,28688
12362,1546,2010,28785
12363,1546,2012,28740
12364,1546,2017,28634
12365,1546,2011,28779
12366,1546,2013,28765
12367,1546,2016,28667
12368,1546,2014,28761
12369,1547,2014,3683
12370,1547,2017,3678
12371,1547,2010,3770
12372,1547,2016,3658
12373,1547,2011,3773
12374,1547,2015,3660
12375,1547,2013,3664
12376,1547,2012,3708
12377,1548,2013,24810
12378,1548,2011,24714
12379,1548,2015,24869
12380,1548,2017,25228
12381,1548,2012,24581
12382,1548,2010,24714
12383,1548,2014,24833
12384,1548,2016,24994
12385,1549,2016,13737
12386,1549,2014,14156
12387,1549,2011,14217
12388,1549,2013,14158
12389,1549,2017,13586
12390,1549,2012,14260
12391,1549,2015,13943
12392,1549,2010,14312
12393,1550,2013,15749
12394,1550,2014,15823
12395,1550,2016,16007
12396,1550,2017,16063
12397,1550,2010,15630
12398,1550,2012,15675
12399,1550,2015,15877
12400,1550,2011,15710
12401,1551,2013,8766
12402,1551,2016,8637
12403,1551,2011,8678
12404,1551,2017,8612
12405,1551,2015,8633
12406,1551,2014,8733
12407,1551,2010,8782
12408,1551,2012,8688
12409,1552,2011,12209
12410,1552,2014,11731
12411,1552,2010,12216
12412,1552,2015,11586
12413,1552,2017,11438
12414,1552,2013,11858
12415,1552,2016,11477
12416,1552,2012,11975
12417,1553,2012,20075
12418,1553,2015,20058
12419,1553,2017,20145
12420,1553,2011,20371
